자회사ID,모회사ID,설립유형,대표이사유형,기업인증현황,분야별현황,업종별현황,운영현황,설립연월,업력,매출액,당기순이익
S1488,H040,지분편입(지분매수),교수창업,벤처기업,BT,제조업,정상운영,2022-07,2,1979,-93
S1489,H042,지분편입(유상증자),교수창업,신기술창업전문회사,IT,정보통신업,정상운영,2020-01,4,0,-47
S1490,H073,단독설립,학생창업,해당없음,해당없음,정보통신업,정상운영,2022-11,2,553,101
S1491,H077,단독설립,기타,연구소기업,IT,정보통신업,정상운영,2021-02,3,428,20
S1492,H011,지분편입(지분매수),전문경영인(창업자),벤처기업,IT,정보통신업,투자회수(전액),2017-05,7,0,0
S1493,H007,단독설립,기타,벤처기업,BT,정보통신업,정상운영,2021-12,3,0,-48
S1494,H020,단독설립,전문경영인(창업자),연구소기업,ET,정보통신업,정상운영,2021-12,3,0,-85
S1495,H021,합작설립,무응답,연구소기업,IT,도매및소매업,정상운영,2019-05,5,0,-80
S1496,H080,지분편입(지분매수),전문경영인(창업자),해당없음,IT,정보통신업,정상운영,2019-05,5,0,-127
S1497,H007,단독설립,교수창업,연구소기업,ET,제조업,정상운영,2022-11,2,0,-4
S1498,H011,단독설립,교수창업,벤처기업,IT,전문과학및기술서비스업,정상운영,2022-09,2,0,-12
S1499,H035,단독설립,기타,연구소기업,IT,제조업,정상운영,2013-06,11,1506,-56
S1500,H057,합작설립,기타,연구소기업,BT,정보통신업,정상운영,2019-07,5,0,-74
S1501,H055,단독설립,교수창업,벤처기업,ET,제조업,정상운영,2022-11,2,0,-81
S1502,H063,단독설립,교수창업,벤처기업,IT,정보통신업,정상운영,2021-05,3,0,-95
S1503,H078,지분편입(유상증자),전문경영인(창업자),해당없음,NT,제조업,정상운영,2018-06,6,0,-113
S1504,H057,단독설립,학생창업,해당없음,BT,제조업,정상운영,2016-02,8,938,135
S1505,H054,단독설립,교수창업,벤처기업,IT,제조업,정상운영,2022-01,2,1303,151
S1506,H035,지분편입(지분매수),학생창업,벤처기업,BT,정보통신업,정상운영,2019-02,5,0,-11
S1507,H028,단독설립,전문경영인(창업자),연구소기업,BT,정보통신업,정상운영,2018-12,6,833,-3
S1508,H066,단독설립,무응답,해당없음,CT,전문과학및기술서비스업,정상운영,2020-08,4,1101,-140
S1509,H015,지분편입(지분매수),전문경영인(파트너기업겸직파견등),연구소기업,BT,전문과학및기술서비스업,정상운영,2023-04,1,263,-114
S1510,H045,지분편입(유상증자),전문경영인(창업자),벤처기업,BT,제조업,정상운영,2022-10,2,1151,-95
S1511,H056,지분편입(지분매수),기타,연구소기업,IT,정보통신업,투자회수(전액),2018-08,6,0,0
S1512,H015,지분편입(지분매수),학생창업,연구소기업,IT,제조업,정상운영,2016-04,8,422,-83
S1513,H037,지분편입(지분매수),교수창업,연구소기업,BT,제조업,정상운영,2021-10,3,2127,132
S1514,H076,지분편입(지분매수),교수창업,해당없음,IT,정보통신업,정상운영,2017-07,7,1839,-74
S1515,H063,지분편입(지분매수),전문경영인(창업자),해당없음,BT,전문과학및기술서비스업,정상운영,2015-11,9,0,-89
S1516,H068,단독설립,전문경영인(파트너기업겸직파견등),해당없음,BT,제조업,정상운영,2020-05,4,0,-18
S1517,H040,합작설립,기타,해당없음,BT,전문과학및기술서비스업,폐업(청산),2019-02,5,0,0
S1518,H006,단독설립,교수창업,연구소기업,IT,제조업,정상운영,2020-12,4,0,-46
S1519,H029,지분편입(유상증자),기타,벤처기업,ET,전문과학및기술서비스업,정상운영,2022-08,2,176,43
S1520,H051,지분편입(지분매수),교수창업,연구소기업,BT,도매및소매업,폐업(청산),2023-09,1,0,0
S1521,H077,단독설립,교수창업,연구소기업,IT,정보통신업,정상운영,2017-10,7,0,-108
S1522,H008,단독설립,교수창업,벤처기업,BT,기타,정상운영,2020-10,4,0,-45
S1523,H001,지분편입(지분매수),교수창업,벤처기업,해당없음,제조업,정상운영,2020-07,4,1739,36
S1524,H027,지분편입(지분매수),교수창업,해당없음,IT,전문과학및기술서비스업,정상운영,2023-10,1,0,-104
S1525,H039,단독설립,교수창업,연구소기업,IT,정보통신업,정상운영,2016-09,8,0,-111
S1526,H028,단독설립,교수창업,해당없음,IT,전문과학및기술서비스업,정상운영,2014-11,10,0,-44
S1527,H018,단독설립,기타,해당없음,해당없음,전문과학및기술서비스업,투자회수(전액),2018-07,6,0,0
S1528,H033,지분편입(유상증자),교수창업,해당없음,IT,제조업,정상운영,2019-01,5,0,-27
S1529,H038,단독설립,교수창업,벤처기업,IT,제조업,정상운영,2022-10,2,0,-98
S1530,H042,지분편입(지분매수),전문경영인(창업자),벤처기업,해당없음,제조업,정상운영,2019-02,5,0,-69
S1531,H016,지분편입(지분매수),교수창업,신기술창업전문회사,해당없음,제조업,정상운영,2023-10,1,0,-14
S1532,H001,합작설립,교수창업,해당없음,해당없음,정보통신업,정상운영,2023-11,1,0,-52
S1533,H064,지분편입(지분매수),학생창업,해당없음,IT,정보통신업,정상운영,2008-02,16,0,-95
S1534,H056,단독설립,학생창업,벤처기업,BT,전문과학및기술서비스업,정상운영,2019-10,5,1358,63
S1535,H023,단독설립,학생창업,해당없음,IT,정보통신업,정상운영,2021-02,3,0,-4
S1536,H017,합작설립,무응답,해당없음,BT,전문과학및기술서비스업,정상운영,2021-02,3,1155,-17
S1537,H049,합작설립,교수창업,연구소기업,BT,정보통신업,정상운영,2021-04,3,592,11
S1538,H069,지분편입(지분매수),교수창업,벤처기업,BT,정보통신업,정상운영,2021-06,3,0,-100
S1539,H030,단독설립,전문경영인(창업자),해당없음,해당없음,전문과학및기술서비스업,정상운영,2009-10,15,0,-3
S1540,H065,지분편입(유상증자),교수창업,연구소기업,IT,제조업,정상운영,2018-11,6,0,-70
S1541,H072,단독설립,교수창업,해당없음,IT,교육서비스업,정상운영,2023-12,1,0,-97
S1542,H046,지분편입(지분매수),전문경영인(창업자),해당없음,IT,정보통신업,정상운영,2013-10,11,0,-33
S1543,H010,지분편입(지분매수),전문경영인(창업자),연구소기업,BT,제조업,정상운영,2019-07,5,0,-78
S1544,H051,단독설립,교수창업,해당없음,BT,기타,정상운영,2020-07,4,1549,68
S1545,H006,합작설립,전문경영인(창업자),벤처기업,IT,정보통신업,정상운영,2016-12,8,0,-67
S1546,H056,단독설립,기타,해당없음,ET,제조업,정상운영,2019-12,5,0,-2
S1547,H003,단독설립,전문경영인(창업자),해당없음,IT,정보통신업,정상운영,2023-01,1,0,-32
S1548,H059,단독설립,교수창업,벤처기업,BT,제조업,투자회수(전액),2013-06,11,0,0
S1549,H010,단독설립,교수창업,해당없음,IT,전문과학및기술서비스업,정상운영,2016-11,8,2118,-9
S1550,H041,지분편입(지분매수),교수창업,연구소기업,해당없음,전문과학및기술서비스업,정상운영,2019-08,5,0,-20
S1551,H074,단독설립,기타,연구소기업,IT,제조업,투자회수(전액),2019-08,5,0,0
S1552,H055,단독설립,교수창업,연구소기업,해당없음,제조업,정상운영,2019-10,5,0,-118
S1553,H074,지분편입(지분매수),교수창업,벤처기업,CT,제조업,정상운영,2023-09,1,0,-7
S1554,H052,단독설립,교수창업,해당없음,BT,교육서비스업,정상운영,2022-01,2,0,-104
S1555,H082,합작설립,교수창업,연구소기업,IT,정보통신업,정상운영,2019-07,5,0,-105
S1556,H054,단독설립,학생창업,해당없음,IT,제조업,정상운영,2019-11,5,0,-76
S1557,H038,합작설립,무응답,벤처기업,BT,정보통신업,정상운영,2018-12,6,1439,-109
S1558,H015,지분편입(지분매수),교수창업,연구소기업,IT,제조업,정상운영,2023-07,1,0,-53
S1559,H052,단독설립,교수창업,해당없음,IT,전문과학및기술서비스업,정상운영,2019-11,5,1582,149
S1560,H003,합작설립,교수창업,연구소기업,BT,제조업,정상운영,2020-01,4,1339,-95
S1561,H042,단독설립,전문경영인(창업자),해당없음,BT,전문과학및기술서비스업,정상운영,2021-04,3,0,-146
S1562,H022,단독설립,교수창업,연구소기업,IT,정보통신업,정상운영,2009-10,15,0,-122
S1563,H080,단독설립,기타,벤처기업,IT,교육서비스업,정상운영,2021-03,3,897,-82
S1564,H059,합작설립,학생창업,해당없음,해당없음,제조업,정상운영,2018-01,6,0,-87
S1565,H047,단독설립,학생창업,연구소기업,IT,제조업,폐업(청산),2023-11,1,0,0
S1566,H012,합작설립,학생창업,연구소기업,NT,제조업,정상운영,2019-06,5,0,-4
S1567,H056,단독설립,교수창업,해당없음,ET,정보통신업,정상운영,2019-02,5,1738,-98
S1568,H014,단독설립,학생창업,연구소기업,BT,정보통신업,투자회수(전액),2017-05,7,0,0
S1569,H032,지분편입(지분매수),교수창업,연구소기업,해당없음,제조업,정상운영,2022-07,2,1631,98
S1570,H056,단독설립,교수창업,연구소기업,ET,제조업,기타,2022-01,2,0,0
S1571,H076,단독설립,교수창업,해당없음,IT,제조업,정상운영,2022-12,2,0,-42
S1572,H052,지분편입(유상증자),교수창업,벤처기업,IT,정보통신업,정상운영,2020-08,4,0,-37
S1573,H068,지분편입(지분매수),교수창업,해당없음,IT,전문과학및기술서비스업,정상운영,2017-05,7,0,-17
S1574,H011,지분편입(지분매수),기타,연구소기업,CT,제조업,정상운영,2017-06,7,2201,-131
S1575,H051,지분편입(유상증자),교수창업,해당없음,IT,정보통신업,정상운영,2021-11,3,2225,88
S1576,H040,단독설립,교수창업,해당없음,해당없음,제조업,정상운영,2023-06,1,0,-96
S1577,H044,단독설립,전문경영인(파트너기업겸직파견등),벤처기업,BT,정보통신업,정상운영,2023-06,1,0,-53
S1578,H029,합작설립,교수창업,연구소기업,BT,정보통신업,폐업(청산),2017-04,7,0,0
S1579,H043,단독설립,전문경영인(파트너기업겸직파견등),연구소기업,IT,제조업,정상운영,2010-05,14,2202,-36
S1580,H022,지분편입(지분매수),기타,연구소기업,BT,제조업,정상운영,2021-08,3,885,121
S1581,H010,단독설립,교수창업,벤처기업,BT,제조업,정상운영,2016-01,8,0,-29
S1582,H066,지분편입(유상증자),학생창업,연구소기업,해당없음,정보통신업,정상운영,2019-06,5,0,-137
S1583,H082,지분편입(유상증자),전문경영인(파트너기업겸직파견등),해당없음,BT,정보통신업,정상운영,2023-08,1,757,36
S1584,H015,단독설립,학생창업,연구소기업,BT,제조업,정상운영,2021-12,3,0,-93
S1585,H068,지분편입(지분매수),교수창업,해당없음,IT,전문과학및기술서비스업,정상운영,2021-11,3,1615,-97
S1586,H066,단독설립,교수창업,해당없음,BT,전문과학및기술서비스업,정상운영,2019-05,5,0,-92
S1587,H025,지분편입(지분매수),전문경영인(파트너기업겸직파견등),해당없음,IT,전문과학및기술서비스업,정상운영,2021-03,3,1357,-134
S1588,H045,단독설립,기타,연구소기업,IT,정보통신업,정상운영,2023-04,1,1709,-110
S1589,H045,지분편입(유상증자),전문경영인(창업자),해당없음,IT,전문과학및기술서비스업,정상운영,2018-09,6,0,-97
S1590,H083,지분편입(지분매수),학생창업,해당없음,BT,정보통신업,정상운영,2020-09,4,1881,99
S1591,H019,지분편입(지분매수),학생창업,해당없음,IT,전문과학및기술서비스업,정상운영,2017-11,7,0,-77
S1592,H031,단독설립,교수창업,연구소기업,BT,제조업,정상운영,2017-06,7,0,-110
S1593,H014,지분편입(지분매수),기타,연구소기업,IT,제조업,정상운영,2020-12,4,181,-74
S1594,H019,지분편입(지분매수),기타,해당없음,IT,제조업,정상운영,2019-07,5,0,-40
S1595,H033,지분편입(지분매수),교수창업,연구소기업,BT,전문과학및기술서비스업,정상운영,2018-06,6,275,104
S1596,H026,지분편입(지분매수),교수창업,벤처기업,IT,정보통신업,정상운영,2016-03,8,1725,-28
S1597,H023,합작설립,학생창업,벤처기업,BT,전문과학및기술서비스업,폐업(청산),2014-08,10,0,0
S1598,H078,단독설립,기타,벤처기업,ET,제조업,정상운영,2023-02,1,0,-115
S1599,H020,지분편입(지분매수),교수창업,이노비즈기업,해당없음,교육서비스업,정상운영,2019-06,5,660,-98
S1600,H084,단독설립,교수창업,해당없음,IT,정보통신업,정상운영,2020-06,4,0,-74
S1601,H010,지분편입(지분매수),전문경영인(파트너기업겸직파견등),벤처기업,BT,전문과학및기술서비스업,정상운영,2012-10,12,349,-122
S1602,H023,합작설립,학생창업,해당없음,NT,정보통신업,정상운영,2019-09,5,0,-74
S1603,H081,지분편입(지분매수),학생창업,벤처기업,해당없음,정보통신업,정상운영,2015-12,9,2149,62
S1604,H064,단독설립,교수창업,연구소기업,BT,정보통신업,정상운영,2017-04,7,800,127
S1605,H060,단독설립,교수창업,벤처기업,IT,전문과학및기술서비스업,정상운영,2017-06,7,0,-81
S1606,H073,단독설립,학생창업,해당없음,IT,전문과학및기술서비스업,폐업(청산),2015-05,9,0,0
S1607,H075,단독설립,학생창업,해당없음,BT,정보통신업,정상운영,2020-02,4,0,-147
S1608,H058,지분편입(지분매수),학생창업,연구소기업,BT,정보통신업,정상운영,2016-12,8,0,-99
S1609,H073,단독설립,학생창업,해당없음,ET,전문과학및기술서비스업,투자회수(전액),2021-02,3,0,0
S1610,H083,지분편입(유상증자),무응답,연구소기업,IT,제조업,정상운영,2016-11,8,1189,14
S1611,H082,합작설립,교수창업,해당없음,BT,도매및소매업,정상운영,2013-07,11,2219,90
S1612,H080,지분편입(지분매수),학생창업,연구소기업,IT,정보통신업,폐업(청산),2014-06,10,0,0
S1613,H042,지분편입(지분매수),전문경영인(창업자),해당없음,IT,제조업,정상운영,2016-10,8,2218,-78
S1614,H081,단독설립,학생창업,연구소기업,IT,기타,정상운영,2017-08,7,153,-98
S1615,H041,단독설립,전문경영인(창업자),벤처기업,CT,교육서비스업,정상운영,2022-11,2,2217,-131
S1616,H020,지분편입(지분매수),기타,연구소기업,BT,제조업,정상운영,2023-03,1,1236,87
S1617,H057,지분편입(지분매수),무응답,연구소기업,ET,전문과학및기술서비스업,정상운영,2020-07,4,0,-18
S1618,H009,단독설립,교수창업,연구소기업,해당없음,전문과학및기술서비스업,정상운영,2013-04,11,569,-130
S1619,H061,지분편입(지분매수),교수창업,벤처기업,BT,제조업,정상운영,2022-05,2,0,-83
S1620,H057,합작설립,교수창업,해당없음,IT,기타,정상운영,2023-12,1,0,-91
S1621,H081,단독설립,교수창업,해당없음,BT,전문과학및기술서비스업,정상운영,2023-08,1,1669,62
S1622,H039,지분편입(지분매수),교수창업,해당없음,BT,전문과학및기술서비스업,정상운영,2023-06,1,1438,-33
S1623,H036,지분편입(지분매수),전문경영인(파트너기업겸직파견등),해당없음,해당없음,정보통신업,정상운영,2016-06,8,0,-135
S1624,H076,단독설립,전문경영인(창업자),벤처기업,IT,정보통신업,정상운영,2023-08,1,0,-86
S1625,H008,지분편입(지분매수),학생창업,해당없음,IT,제조업,정상운영,2021-06,3,0,-65
S1626,H046,합작설립,학생창업,연구소기업,IT,정보통신업,정상운영,2017-03,7,0,-50
S1627,H065,지분편입(유상증자),교수창업,연구소기업,IT,전문과학및기술서비스업,정상운영,2016-03,8,0,-83
S1628,H010,지분편입(지분매수),교수창업,해당없음,IT,기타,정상운영,2020-06,4,312,-65
S1629,H040,지분편입(지분매수),교수창업,벤처기업,BT,정보통신업,정상운영,2023-01,1,132,-42
S1630,H060,단독설립,전문경영인(창업자),연구소기업,IT,제조업,정상운영,2020-02,4,645,-40
S1631,H058,단독설립,교수창업,해당없음,IT,정보통신업,휴업,2016-04,8,0,0
S1632,H005,지분편입(유상증자),기타,해당없음,ET,도매및소매업,정상운영,2020-10,4,1218,-134
S1633,H008,단독설립,교수창업,해당없음,BT,정보통신업,투자회수(일부),2017-05,7,0,0
S1634,H048,지분편입(지분매수),무응답,벤처기업,BT,전문과학및기술서비스업,정상운영,2022-09,2,733,-39
S1635,H037,단독설립,학생창업,해당없음,NT,기타,투자회수(일부),2023-12,1,0,0
S1636,H010,단독설립,교수창업,해당없음,ET,전문과학및기술서비스업,정상운영,2022-11,2,1060,-119
S1637,H083,합작설립,전문경영인(파트너기업겸직파견등),벤처기업,IT,정보통신업,정상운영,2022-09,2,36,95
S1638,H012,단독설립,교수창업,벤처기업,IT,제조업,정상운영,2020-05,4,1897,92
S1639,H079,단독설립,교수창업,해당없음,IT,정보통신업,정상운영,2021-09,3,0,-61
S1640,H077,단독설립,교수창업,연구소기업,BT,제조업,정상운영,2021-09,3,960,-63
S1641,H065,단독설립,기타,벤처기업,IT,전문과학및기술서비스업,정상운영,2022-03,2,94,44
S1642,H050,단독설립,교수창업,연구소기업,BT,정보통신업,정상운영,2016-07,8,0,-12
S1643,H060,지분편입(지분매수),전문경영인(파트너기업겸직파견등),해당없음,IT,제조업,정상운영,2010-10,14,2173,-92
S1644,H075,지분편입(유상증자),교수창업,해당없음,BT,제조업,정상운영,2023-12,1,0,-90
S1645,H071,단독설립,무응답,벤처기업,BT,제조업,정상운영,2022-02,2,1414,-73
S1646,H006,지분편입(지분매수),전문경영인(파트너기업겸직파견등),해당없음,해당없음,제조업,정상운영,2020-04,4,1410,-49
S1647,H058,지분편입(지분매수),교수창업,해당없음,IT,정보통신업,정상운영,2023-02,1,0,-37
S1648,H074,단독설립,전문경영인(창업자),해당없음,BT,전문과학및기술서비스업,정상운영,2023-02,1,0,-133
S1649,H084,합작설립,전문경영인(창업자),해당없음,해당없음,제조업,정상운영,2014-12,10,0,-61
S1650,H025,단독설립,교수창업,연구소기업,ET,도매및소매업,정상운영,2021-10,3,0,-45
S1651,H042,지분편입(지분매수),전문경영인(파트너기업겸직파견등),해당없음,IT,제조업,정상운영,2018-11,6,719,97
S1652,H078,지분편입(지분매수),학생창업,해당없음,ET,정보통신업,정상운영,2010-07,14,1189,-115
S1653,H061,합작설립,전문경영인(파트너기업겸직파견등),벤처기업,NT,제조업,정상운영,2021-05,3,0,-53
S1654,H065,합작설립,교수창업,연구소기업,IT,전문과학및기술서비스업,정상운영,2018-03,6,0,-117
S1655,H020,단독설립,교수창업,벤처기업,IT,전문과학및기술서비스업,정상운영,2012-12,12,0,-141
S1656,H008,단독설립,교수창업,연구소기업,NT,전문과학및기술서비스업,정상운영,2009-06,15,0,-114
S1657,H058,지분편입(지분매수),전문경영인(창업자),벤처기업,ET,정보통신업,정상운영,2009-09,15,979,87
S1658,H014,합작설립,교수창업,해당없음,ET,정보통신업,정상운영,2019-06,5,2006,10
S1659,H044,지분편입(지분매수),교수창업,신기술창업전문회사,IT,정보통신업,정상운영,2023-07,1,1942,50
S1660,H011,지분편입(유상증자),전문경영인(창업자),신기술창업전문회사,ET,정보통신업,투자회수(전액),2022-03,2,0,0
S1661,H065,합작설립,전문경영인(창업자),벤처기업,IT,정보통신업,정상운영,2023-07,1,737,-8
S1662,H083,지분편입(지분매수),기타,벤처기업,IT,전문과학및기술서비스업,정상운영,2019-02,5,1242,105
S1663,H023,단독설립,교수창업,연구소기업,BT,전문과학및기술서비스업,정상운영,2008-12,16,263,110
S1664,H006,단독설립,학생창업,벤처기업,BT,제조업,정상운영,2021-05,3,559,111
S1665,H032,합작설립,교수창업,해당없음,해당없음,전문과학및기술서비스업,정상운영,2019-10,5,2006,113
S1666,H057,지분편입(지분매수),학생창업,벤처기업,IT,정보통신업,정상운영,2016-10,8,0,-106
S1667,H057,단독설립,학생창업,연구소기업,IT,정보통신업,투자회수(전액),2019-02,5,0,0
S1668,H068,합작설립,교수창업,해당없음,BT,전문과학및기술서비스업,정상운영,2022-06,2,0,-49
S1669,H067,지분편입(지분매수),학생창업,해당없음,해당없음,전문과학및기술서비스업,폐업(청산),2014-04,10,0,0
S1670,H079,지분편입(지분매수),학생창업,연구소기업,해당없음,제조업,정상운영,2018-08,6,0,-86
S1671,H021,지분편입(유상증자),교수창업,해당없음,ET,전문과학및기술서비스업,정상운영,2020-01,4,1704,-77
S1672,H047,합작설립,학생창업,연구소기업,IT,전문과학및기술서비스업,정상운영,2020-04,4,0,-112
S1673,H048,합작설립,교수창업,연구소기업,BT,정보통신업,정상운영,2021-09,3,0,-24
S1674,H037,지분편입(유상증자),학생창업,연구소기업,NT,제조업,정상운영,2016-03,8,72,139
S1675,H050,단독설립,기타,해당없음,ET,정보통신업,정상운영,2019-11,5,900,74
S1676,H053,단독설립,기타,연구소기업,NT,전문과학및기술서비스업,정상운영,2020-05,4,0,-55
S1677,H044,단독설립,무응답,벤처기업,IT,교육서비스업,폐업(청산),2021-01,3,0,0
S1678,H077,합작설립,학생창업,연구소기업,BT,정보통신업,정상운영,2017-08,7,862,-46
S1679,H007,단독설립,교수창업,기타,ET,제조업,정상운영,2023-04,1,1219,-34
S1680,H081,지분편입(지분매수),교수창업,신기술창업전문회사,BT,제조업,정상운영,2018-12,6,1509,-99
S1681,H083,합작설립,교수창업,연구소기업,BT,제조업,정상운영,2021-04,3,1399,101
S1682,H043,지분편입(지분매수),교수창업,연구소기업,IT,정보통신업,정상운영,2016-04,8,0,-45
S1683,H009,단독설립,전문경영인(파트너기업겸직파견등),벤처기업,NT,제조업,정상운영,2022-04,2,0,-105
S1684,H043,지분편입(지분매수),기타,해당없음,ET,제조업,정상운영,2012-08,12,1363,-43
S1685,H013,지분편입(지분매수),학생창업,해당없음,ET,정보통신업,폐업(청산),2019-11,5,0,0
S1686,H072,단독설립,교수창업,해당없음,IT,전문과학및기술서비스업,폐업(청산),2022-04,2,0,0
S1687,H050,합작설립,기타,벤처기업,BT,제조업,정상운영,2012-03,12,0,-143
S1688,H037,지분편입(지분매수),교수창업,벤처기업,IT,제조업,정상운영,2020-01,4,455,41
S1689,H033,합작설립,기타,해당없음,BT,전문과학및기술서비스업,정상운영,2012-05,12,0,-60
S1690,H078,단독설립,기타,연구소기업,BT,도매및소매업,정상운영,2023-04,1,120,-56
S1691,H020,단독설립,전문경영인(파트너기업겸직파견등),벤처기업,IT,도매및소매업,정상운영,2023-01,1,0,-20
S1692,H043,합작설립,전문경영인(창업자),벤처기업,ET,정보통신업,정상운영,2019-10,5,1170,82
S1693,H011,단독설립,교수창업,연구소기업,ET,제조업,정상운영,2023-08,1,0,-11
S1694,H075,단독설립,교수창업,해당없음,IT,제조업,정상운영,2019-08,5,802,-77
S1695,H019,단독설립,학생창업,해당없음,IT,제조업,정상운영,2018-07,6,0,-18
S1696,H045,지분편입(지분매수),교수창업,벤처기업,NT,전문과학및기술서비스업,정상운영,2019-09,5,0,-79
S1697,H040,단독설립,교수창업,연구소기업,IT,제조업,정상운영,2018-09,6,0,-30
S1698,H084,합작설립,교수창업,해당없음,IT,제조업,정상운영,2022-10,2,0,-128
S1699,H051,단독설립,교수창업,해당없음,IT,전문과학및기술서비스업,정상운영,2023-04,1,977,141
S1700,H017,지분편입(지분매수),학생창업,연구소기업,BT,제조업,정상운영,2020-07,4,1950,102
S1701,H077,합작설립,기타,연구소기업,해당없음,제조업,정상운영,2018-03,6,392,-20
S1702,H011,합작설립,교수창업,벤처기업,IT,전문과학및기술서비스업,정상운영,2022-09,2,0,-62
S1703,H040,합작설립,전문경영인(창업자),벤처기업,IT,정보통신업,정상운영,2019-10,5,0,-96
S1704,H072,단독설립,전문경영인(창업자),신기술창업전문회사,BT,정보통신업,정상운영,2020-07,4,162,-11
S1705,H049,단독설립,전문경영인(파트너기업겸직파견등),연구소기업,BT,전문과학및기술서비스업,정상운영,2016-11,8,1487,137
S1706,H083,단독설립,교수창업,해당없음,IT,정보통신업,정상운영,2010-10,14,1127,-105
S1707,H043,지분편입(지분매수),교수창업,연구소기업,ET,전문과학및기술서비스업,정상운영,2019-07,5,99,-97
S1708,H017,지분편입(지분매수),기타,해당없음,NT,제조업,정상운영,2023-12,1,524,61
S1709,H068,단독설립,기타,연구소기업,IT,전문과학및기술서비스업,정상운영,2022-05,2,1414,-25
S1710,H012,합작설립,전문경영인(파트너기업겸직파견등),해당없음,해당없음,제조업,정상운영,2019-12,5,370,133
S1711,H083,단독설립,교수창업,연구소기업,ET,제조업,정상운영,2017-06,7,0,-69
S1712,H055,지분편입(지분매수),학생창업,해당없음,IT,제조업,정상운영,2020-05,4,269,-133
S1713,H066,단독설립,교수창업,기타,IT,제조업,정상운영,2019-07,5,0,-93
S1714,H047,합작설립,교수창업,연구소기업,BT,정보통신업,정상운영,2021-06,3,0,-62
S1715,H003,합작설립,교수창업,기타,해당없음,제조업,정상운영,2023-06,1,1080,128
S1716,H047,단독설립,교수창업,연구소기업,IT,제조업,정상운영,2018-04,6,1607,135
S1717,H040,지분편입(지분매수),교수창업,벤처기업,BT,정보통신업,정상운영,2012-06,12,1681,-16
S1718,H024,합작설립,교수창업,연구소기업,해당없음,제조업,정상운영,2018-09,6,0,-13
S1719,H028,단독설립,전문경영인(창업자),벤처기업,BT,정보통신업,정상운영,2023-06,1,0,-32
S1720,H044,지분편입(지분매수),학생창업,벤처기업,BT,전문과학및기술서비스업,정상운영,2023-02,1,0,-105
S1721,H063,단독설립,교수창업,벤처기업,해당없음,제조업,정상운영,2020-12,4,0,-100
S1722,H025,단독설립,전문경영인(창업자),해당없음,BT,전문과학및기술서비스업,정상운영,2019-03,5,0,-125
S1723,H029,단독설립,기타,해당없음,ET,정보통신업,정상운영,2016-06,8,0,-73
S1724,H018,단독설립,전문경영인(창업자),벤처기업,IT,정보통신업,정상운영,2017-12,7,0,-58
S1725,H020,지분편입(지분매수),전문경영인(창업자),해당없음,IT,전문과학및기술서비스업,정상운영,2017-04,7,0,-23
S1726,H010,합작설립,교수창업,벤처기업,BT,제조업,정상운영,2022-09,2,0,-39
S1727,H038,단독설립,학생창업,해당없음,IT,제조업,정상운영,2021-10,3,2206,-115
S1728,H013,지분편입(지분매수),기타,연구소기업,해당없음,전문과학및기술서비스업,정상운영,2016-03,8,423,76
S1729,H065,단독설립,전문경영인(파트너기업겸직파견등),벤처기업,ET,전문과학및기술서비스업,정상운영,2021-02,3,0,-37
S1730,H070,지분편입(유상증자),교수창업,벤처기업,IT,정보통신업,정상운영,2023-09,1,0,-80
S1731,H068,합작설립,기타,해당없음,IT,전문과학및기술서비스업,정상운영,2018-12,6,2247,-13
S1732,H005,단독설립,전문경영인(창업자),벤처기업,IT,정보통신업,정상운영,2023-08,1,1351,20
S1733,H044,합작설립,기타,해당없음,IT,제조업,정상운영,2019-09,5,1050,-73
S1734,H080,단독설립,학생창업,연구소기업,IT,전문과학및기술서비스업,정상운영,2020-06,4,1257,-123
S1735,H017,단독설립,교수창업,연구소기업,BT,제조업,정상운영,2017-02,7,1536,-96
S1736,H077,지분편입(지분매수),전문경영인(창업자),벤처기업,ET,전문과학및기술서비스업,정상운영,2018-10,6,0,-42
S1737,H049,단독설립,기타,연구소기업,ET,정보통신업,정상운영,2021-04,3,0,-131
S1738,H020,지분편입(지분매수),학생창업,연구소기업,BT,정보통신업,정상운영,2018-12,6,1949,-27
S1739,H021,지분편입(지분매수),교수창업,해당없음,BT,전문과학및기술서비스업,폐업(청산),2018-06,6,0,0
S1740,H024,단독설립,전문경영인(창업자),벤처기업,IT,제조업,정상운영,2013-12,11,730,-30
S1741,H080,합작설립,교수창업,연구소기업,NT,제조업,폐업(청산),2019-12,5,0,0
S1742,H022,단독설립,교수창업,연구소기업,CT,도매및소매업,정상운영,2019-11,5,377,-108
S1743,H057,단독설립,교수창업,이노비즈기업,ET,전문과학및기술서비스업,정상운영,2019-09,5,0,-98
S1744,H006,단독설립,교수창업,벤처기업,IT,제조업,폐업(청산),2021-04,3,0,0
S1745,H053,단독설립,교수창업,연구소기업,BT,전문과학및기술서비스업,정상운영,2021-08,3,319,102
S1746,H047,지분편입(지분매수),전문경영인(창업자),해당없음,BT,제조업,정상운영,2023-05,1,0,-1
S1747,H031,단독설립,전문경영인(창업자),연구소기업,IT,전문과학및기술서비스업,정상운영,2017-10,7,2038,-100
S1748,H057,지분편입(유상증자),전문경영인(창업자),연구소기업,BT,제조업,정상운영,2018-01,6,1660,40
S1749,H079,단독설립,전문경영인(창업자),해당없음,해당없음,제조업,정상운영,2019-08,5,1932,-5
